id;bpp;bps;bytes;date_first_seen;dst_ip;duration;flags;flows;packet_no;pps;protocol;src_ip;time_first_seen;tos
1280;84;2934;21672;2022-05-02;192.168.209.130:0.0;59.08;........;1;258;4;ICMP;10.0.0.1:0;21:45:10;0
1281;134;0;268;2022-05-02;10.0.0.1:59035;0.00;........;1;2;0;UDP;8.8.8.8:53;21:41:33;0
1282;84;2934;21672;2022-05-02;10.0.0.1:8.0;59.08;........;1;258;4;ICMP;192.168.209.130:0;21:45:12;0
1283;75;0;150;2022-05-02;34.216.199.145:443;0.00;........;1;2;0;TCP;10.0.0.1:33844;21:54:36;0
1284;117;2895;1878;2022-05-02;52.85.218.93:443;5.19;........;1;16;3;TCP;192.168.209.130:37184;21:24:01;0
1285;72;0;144;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:41742;21:52:12;0
1286;84;2822;21504;2022-05-02;192.168.209.130:0.0;60.94;........;1;256;4;ICMP;10.0.0.1:0;21:31:01;0
1287;61;0;61;2022-05-02;224.0.0.252:5355;0.00;........;1;1;0;UDP;192.168.209.1:56602;21:56:24;0
1288;84;2796;21000;2022-05-02;192.168.209.130:0.0;60.08;........;1;250;4;ICMP;10.0.0.1:0;21:40:43;0
1289;55;0;222;2022-05-02;10.0.0.1:33844;0.00;........;1;4;0;TCP;34.216.199.145:443;21:00:43;0
1290;67;2790;2038;2022-05-02;10.0.0.1:50858;5.84;........;1;30;5;UDP;172.217.170.174:443;21:23:56;0
1291;85;0;170;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:56712;21:50:44;0
1292;84;2790;21000;2022-05-02;10.0.0.1:8.0;60.20;........;1;250;4;ICMP;192.168.209.130:0;21:40:45;0
1293;100;0;200;2022-05-02;10.0.0.1:42536;0.00;........;1;2;0;UDP;8.8.8.8:53;21:07:57;0
1294;125;2731;1758;2022-05-02;52.85.218.93:443;5.15;........;1;14;2;TCP;192.168.209.130:37180;21:24:01;0
1295;77;0;154;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:59126;21:27:53;0
1296;125;2731;1758;2022-05-02;52.85.218.93:443;5.15;........;1;14;2;TCP;192.168.209.130:37182;21:24:01;0
1297;60;0;120;2022-05-02;35.232.111.17:80;0.00;........;1;2;0;TCP;192.168.209.130:52122;21:32:29;0
1298;84;2723;20160;2022-05-02;192.168.209.130:0.0;59.21;........;1;240;4;ICMP;10.0.0.1:0;21:39:38;0
1299;60;0;120;2022-05-02;52.24.149.180:443;0.00;........;1;2;0;TCP;192.168.209.130:54758;21:42:27;0
1300;84;2715;20160;2022-05-02;10.0.0.1:8.0;59.39;........;1;240;4;ICMP;192.168.209.130:0;21:39:40;0
1301;136;0;272;2022-05-02;10.0.0.1:37495;0.00;........;1;2;0;UDP;8.8.8.8:53;21:23:26;0
1302;67;2700;1080;2022-05-02;10.0.0.1:50858;3.20;........;1;16;5;UDP;172.217.170.174:443;21:10:50;0
1303;80;0;160;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:54740;20:59:42;0
1304;84;2621;19656;2022-05-02;10.0.0.1:8.0;59.97;........;1;234;3;ICMP;192.168.209.130:0;21:31:03;0
1305;149;0;298;2022-05-02;10.0.0.1:51462;0.00;........;1;2;0;UDP;8.8.8.8:53;21:03:11;0
1306;84;2592;19656;2022-05-02;10.0.0.1:8.0;60.66;........;1;234;3;ICMP;192.168.209.130:0;21:41:50;0
1307;196;0;392;2022-05-02;10.0.0.1:56211;0.00;........;1;2;0;UDP;8.8.8.8:53;21:06:19;0
1308;84;2586;19656;2022-05-02;192.168.209.130:0.0;60.79;........;1;234;3;ICMP;10.0.0.1:0;21:41:48;0
1309;344;0;344;2022-05-02;255.255.255.255:67;0.00;........;1;1;0;UDP;192.168.209.1:68;21:01:16;0
1310;120;2525;3840;2022-05-02;34.117.237.239:443;12.16;........;1;32;2;TCP;10.0.0.1:59352;21:06:07;0
1311;149;0;298;2022-05-02;10.0.0.1:44703;0.00;........;1;2;0;UDP;8.8.8.8:53;21:56:31;0
1312;289;2502;10422;2022-05-02;172.217.170.174:443;33.32;........;1;36;1;UDP;10.0.0.1:50858;21:25:25;0
1313;147;0;294;2022-05-02;10.0.0.1:54748;0.00;........;1;2;0;UDP;8.8.8.8:53;21:19:25;0
1314;285;2499;14280;2022-05-02;172.217.170.174:443;45.70;........;1;50;1;UDP;10.0.0.1:50858;21:20:12;0
1315;1385;0;2770;2022-05-02;172.217.170.206:443;0.00;........;1;2;0;UDP;192.168.209.130:34061;21:41:48;0
1316;65;2498;1304;2022-05-02;10.0.0.1:50858;4.18;........;1;20;4;UDP;172.217.170.174:443;21:14:38;0
1317;100;0;100;2022-05-02;10.0.0.1:9000;0.00;........;1;1;0;UDP;10.0.0.254:50487;21:16:49;0
1318;67;2481;1072;2022-05-02;10.0.0.1:50858;3.46;........;1;16;4;UDP;172.217.170.174:443;21:08:45;0
1319;100;0;100;2022-05-02;10.0.0.1:9000;0.00;........;1;1;0;UDP;10.0.0.254:50487;21:54:03;0
1320;84;2480;18648;2022-05-02;10.0.0.1:8.0;60.15;........;1;222;3;ICMP;192.168.209.130:0;21:52:46;0
1321;72;0;144;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:40266;21:22:18;0
1322;117;2479;1878;2022-05-02;52.85.218.93:443;6.06;........;1;16;2;TCP;192.168.209.130:37198;21:33:19;0
1323;40;0;80;2022-05-02;52.85.218.93:443;0.00;........;1;2;0;TCP;192.168.209.130:37164;21:09:16;0
1324;117;2479;1878;2022-05-02;52.85.218.93:443;6.06;........;1;16;2;TCP;192.168.209.130:37200;21:33:19;0
1325;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:29:38;0
1326;117;2479;1878;2022-05-02;52.85.218.93:443;6.06;........;1;16;2;TCP;192.168.209.130:37202;21:33:19;0
1327;116;0;232;2022-05-02;10.0.0.1:41259;0.00;........;1;2;0;UDP;8.8.8.8:53;21:20:16;0
1328;84;2474;18648;2022-05-02;192.168.209.130:0.0;60.29;........;1;222;3;ICMP;10.0.0.1:0;21:52:44;0
1329;94;0;188;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:37904;21:06:18;0
1330;253;2465;4062;2022-05-02;172.217.170.174:443;13.18;........;1;16;1;UDP;10.0.0.1:50858;21:10:10;0
1331;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:47401;21:30:58;0
1332;160;2393;7378;2022-05-02;172.217.170.206:443;24.66;........;1;46;1;TCP;10.0.0.1:55398;20:59:59;0
1333;118;0;236;2022-05-02;10.0.0.1:39724;0.00;........;1;2;0;UDP;8.8.8.8:53;21:45:52;0
1334;41;2381;328;2022-05-02;10.0.0.1:45336;1.10;........;1;8;7;TCP;34.122.121.32:80;21:56:46;0
1335;61;0;61;2022-05-02;224.0.0.252:5355;0.00;........;1;1;0;UDP;192.168.209.1:54159;21:25:29;0
1336;255;2298;4080;2022-05-02;172.217.170.174:443;14.20;........;1;16;1;UDP;10.0.0.1:50858;21:18:09;0
1337;92;0;184;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:56211;21:06:19;0
1338;84;2258;17052;2022-05-02;10.0.0.1:8.0;60.39;........;1;203;3;ICMP;192.168.209.130:0;21:21:43;0
1339;72;0;144;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:48606;21:03:11;0
1340;84;2226;16800;2022-05-02;192.168.209.130:0.0;60.36;........;1;200;3;ICMP;10.0.0.1:0;21:21:40;0
1341;60;0;120;2022-05-02;185.125.188.54:443;0.00;........;1;2;0;TCP;192.168.209.130:38802;21:42:46;0
1342;110;2192;3316;2022-05-02;10.0.0.1:59352;12.10;........;1;30;2;TCP;34.117.237.239:443;21:06:07;0
1343;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:43151;21:06:19;0
1344;70;2160;1128;2022-05-02;10.0.0.1:50858;4.18;........;1;16;3;UDP;172.217.170.174:443;21:29:05;0
1345;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:08:16;0
1346;70;2146;1124;2022-05-02;10.0.0.1:50858;4.19;........;1;16;3;UDP;172.217.170.174:443;21:23:30;0
1347;72;0;144;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:53072;21:30:08;0
1348;287;2131;8052;2022-05-02;172.217.170.174:443;30.22;........;1;28;0;UDP;10.0.0.1:50858;21:07:51;0
1349;68;0;136;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:36049;21:13:11;0
1350;67;2076;1084;2022-05-02;10.0.0.1:50858;4.18;........;1;16;3;UDP;172.217.170.174:443;21:18:49;0
1351;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:54990;21:14:12;0
1352;67;2059;1084;2022-05-02;10.0.0.1:50858;4.21;........;1;16;3;UDP;172.217.170.174:443;21:16:45;0
1353;73;0;146;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:55540;21:47:20;0
1354;252;2044;6066;2022-05-02;172.217.170.174:443;23.74;........;1;24;1;UDP;10.0.0.1:50858;21:13:47;0
1355;112;0;224;2022-05-02;10.0.0.1:59554;0.00;........;1;2;0;UDP;8.8.8.8:53;21:16:09;0
1356;238;2022;3332;2022-05-02;172.217.170.206:443;13.18;........;1;14;1;TCP;10.0.0.1:55398;21:04:08;0
1357;88;0;176;2022-05-02;10.0.0.1:40184;0.00;........;1;2;0;UDP;8.8.8.8:53;21:32:27;0
1358;238;2022;3332;2022-05-02;172.217.170.206:443;13.18;........;1;14;1;TCP;10.0.0.1:55398;21:02:10;0
1359;140;0;280;2022-05-02;10.0.0.1:55534;0.00;........;1;2;0;UDP;8.8.8.8:53;21:41:54;0
1360;173;2009;12850;2022-05-02;172.217.170.206:443;51.17;........;1;74;1;TCP;10.0.0.1:55398;20:58:51;0
1361;136;0;272;2022-05-02;10.0.0.1:38079;0.00;........;1;2;0;UDP;8.8.8.8:53;21:12:09;0
1362;84;1986;14784;2022-05-02;10.0.0.1:8.0;59.55;........;1;176;2;ICMP;192.168.209.130:0;20:58:56;0
1363;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:54510;21:52:26;0
1364;84;1986;14784;2022-05-02;192.168.209.130:0.0;59.55;........;1;176;2;ICMP;10.0.0.1:0;20:58:55;0
1365;100;0;100;2022-05-02;10.0.0.1:9000;0.00;........;1;1;0;UDP;10.0.0.254:50487;21:42:14;0
1366;84;1972;14784;2022-05-02;192.168.209.130:0.0;59.96;........;1;176;2;ICMP;10.0.0.1:0;21:51:39;0
1367;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:28:52;0
1368;84;1968;14784;2022-05-02;10.0.0.1:8.0;60.08;........;1;176;2;ICMP;192.168.209.130:0;21:51:41;0
1369;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:54:29;0
1370;82;1941;7888;2022-05-02;10.0.0.1:50858;32.50;........;1;96;2;UDP;172.217.170.174:443;21:31:57;0
1371;166;0;332;2022-05-02;10.0.0.1:41284;0.00;........;1;2;0;UDP;8.8.8.8:53;21:21:01;0
1372;84;1925;14280;2022-05-02;10.0.0.1:8.0;59.32;........;1;170;2;ICMP;192.168.209.130:0;21:00:00;0
1373;134;0;268;2022-05-02;10.0.0.1:41591;0.00;........;1;2;0;UDP;8.8.8.8:53;21:07:52;0
1374;84;1925;14280;2022-05-02;192.168.209.130:0.0;59.32;........;1;170;2;ICMP;10.0.0.1:0;20:59:59;0
1375;61;0;61;2022-05-02;224.0.0.252:5355;0.00;........;1;1;0;UDP;192.168.209.1:54159;21:25:29;0
1376;84;1902;14280;2022-05-02;192.168.209.130:0.0;60.05;........;1;170;2;ICMP;10.0.0.1:0;21:55:58;0
1377;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:45321;21:24:14;0
1378;84;1902;14280;2022-05-02;10.0.0.1:8.0;60.05;........;1;170;2;ICMP;192.168.209.130:0;21:56:00;0
1379;147;0;294;2022-05-02;10.0.0.1:42808;0.00;........;1;2;0;UDP;8.8.8.8:53;21:29:05;0
1380;84;1880;14112;2022-05-02;10.0.0.1:8.0;60.03;........;1;168;2;ICMP;192.168.209.130:0;21:28:53;0
1381;149;0;298;2022-05-02;10.0.0.1:51876;0.00;........;1;2;0;UDP;8.8.8.8:53;21:48:10;0
1382;84;1857;13944;2022-05-02;192.168.209.130:0.0;60.05;........;1;166;2;ICMP;10.0.0.1:0;21:28:51;0
1383;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:57:13;0
1384;84;1837;13776;2022-05-02;10.0.0.1:8.0;59.99;........;1;164;2;ICMP;192.168.209.130:0;21:24:34;0
1385;88;0;176;2022-05-02;10.0.0.1:45249;0.00;........;1;2;0;UDP;8.8.8.8:53;21:07:57;0
1386;84;1833;13776;2022-05-02;192.168.209.130:0.0;60.11;........;1;164;2;ICMP;10.0.0.1:0;21:24:31;0
1387;310;0;620;2022-05-02;10.0.0.1:43151;0.00;........;1;2;0;UDP;8.8.8.8:53;21:06:19;0
1388;292;1831;5842;2022-05-02;172.217.170.174:443;25.52;........;1;20;0;UDP;10.0.0.1:50858;21:27:35;0
1389;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:20:13;0
1390;84;1804;13440;2022-05-02;192.168.209.130:0.0;59.59;........;1;160;2;ICMP;10.0.0.1:0;21:47:19;0
1391;55;0;222;2022-05-02;10.0.0.1:33844;0.00;........;1;4;0;TCP;34.216.199.145:443;21:11:18;0
1392;84;1803;13440;2022-05-02;10.0.0.1:8.0;59.63;........;1;160;2;ICMP;192.168.209.130:0;21:47:22;0
1393;149;0;298;2022-05-02;10.0.0.1:60448;0.00;........;1;2;0;UDP;8.8.8.8:53;21:18:17;0
1394;152;1796;2132;2022-05-02;172.217.170.206:443;9.49;........;1;14;1;TCP;10.0.0.1:55398;21:06:10;0
1395;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:48:48;0
1396;70;1744;1128;2022-05-02;10.0.0.1:50858;5.17;........;1;16;3;UDP;172.217.170.174:443;21:26:25;0
1397;60;0;120;2022-05-02;52.85.218.93:443;0.00;........;1;2;0;TCP;192.168.209.130:37204;21:42:25;0
1398;70;1734;1128;2022-05-02;10.0.0.1:50858;5.20;........;1;16;3;UDP;172.217.170.174:443;21:27:02;0
1399;61;0;61;2022-05-02;224.0.0.252:5355;0.00;........;1;1;0;UDP;192.168.209.1:62710;21:40:31;0
1400;70;1707;1128;2022-05-02;10.0.0.1:50858;5.29;........;1;16;3;UDP;172.217.170.174:443;21:28:28;0
1401;229;0;229;2022-05-02;192.168.209.255:138;0.00;........;1;1;0;UDP;192.168.209.1:138;21:32:28;0
1402;56;1696;112;2022-05-02;192.168.209.130:5.0;0.53;........;1;2;3;ICMP;192.168.209.254:0;21:02:33;0
1403;57;0;230;2022-05-02;34.216.199.145:443;0.00;........;1;4;0;TCP;10.0.0.1:33844;21:00:43;0
1404;84;1667;12432;2022-05-02;192.168.209.130:0.0;59.64;........;1;148;2;ICMP;10.0.0.1:0;21:48:24;0
1405;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:46429;21:52:57;0
1406;84;1667;12432;2022-05-02;10.0.0.1:8.0;59.65;........;1;148;2;ICMP;192.168.209.130:0;21:48:26;0
1407;1385;0;2770;2022-05-02;172.217.170.206:443;0.00;........;1;2;0;UDP;192.168.209.130:47595;21:27:52;0
1408;84;1645;12432;2022-05-02;192.168.209.130:0.0;60.45;........;1;148;2;ICMP;10.0.0.1:0;21:23:27;0
1409;229;0;229;2022-05-02;192.168.209.255:138;0.00;........;1;1;0;UDP;192.168.209.1:138;21:14:01;0
1410;84;1645;12432;2022-05-02;10.0.0.1:8.0;60.45;........;1;148;2;ICMP;192.168.209.130:0;21:23:29;0
1411;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:15:02;0
1412;67;1601;1080;2022-05-02;10.0.0.1:50858;5.39;........;1;16;2;UDP;172.217.170.174:443;21:11:24;0
1413;72;0;144;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:40184;21:32:27;0
1414;65;1596;1432;2022-05-02;10.0.0.1:55398;7.17;........;1;22;3;TCP;172.217.170.206:443;21:00:48;0
1415;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:53:32;0
1416;270;1577;5952;2022-05-02;172.217.170.174:443;30.19;........;1;22;0;UDP;10.0.0.1:50858;21:15:47;0
1417;100;0;200;2022-05-02;10.0.0.1:56503;0.00;........;1;2;0;UDP;8.8.8.8:53;21:22:18;0
1418;61;1576;1110;2022-05-02;10.0.0.1:59356;5.63;........;1;18;3;TCP;34.117.237.239:443;21:32:22;0
1419;77;0;154;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:51876;21:48:10;0
1420;344;1565;1376;2022-05-02;192.168.209.254:67;7.03;........;1;4;0;UDP;192.168.209.1:68;21:25:16;0
1421;68;0;136;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:50325;21:13:11;0
1422;344;1563;1376;2022-05-02;192.168.209.254:67;7.04;........;1;4;0;UDP;192.168.209.1:68;21:50:18;0
1423;57;0;230;2022-05-02;34.216.199.145:443;0.00;........;1;4;0;TCP;10.0.0.1:33844;21:16:12;0
1424;84;1556;11592;2022-05-02;10.0.0.1:8.0;59.57;........;1;138;2;ICMP;192.168.209.130:0;21:13:14;0
1425;75;0;150;2022-05-02;34.216.199.145:443;0.00;........;1;2;0;TCP;10.0.0.1:33844;21:30:07;0
1426;84;1555;11592;2022-05-02;192.168.209.130:0.0;59.62;........;1;138;2;ICMP;10.0.0.1:0;21:13:11;0
1427;80;0;160;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:50087;21:28:33;0
1428;84;1545;11592;2022-05-02;192.168.209.130:0.0;60.02;........;1;138;2;ICMP;10.0.0.1:0;21:53:48;0
1429;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:58207;21:59:45;0
1430;84;1543;11592;2022-05-02;192.168.209.130:0.0;60.06;........;1;138;2;ICMP;10.0.0.1:0;21:12:07;0
1431;60;0;120;2022-05-02;52.85.218.93:443;0.00;........;1;2;0;TCP;192.168.209.130:37220;21:57:13;0
1432;84;1541;11592;2022-05-02;10.0.0.1:8.0;60.16;........;1;138;2;ICMP;192.168.209.130:0;21:12:09;0
1433;147;0;294;2022-05-02;10.0.0.1:50613;0.00;........;1;2;0;UDP;8.8.8.8:53;21:33:28;0
1434;84;1541;11592;2022-05-02;10.0.0.1:8.0;60.16;........;1;138;2;ICMP;192.168.209.130:0;21:50:36;0
1435;40;0;80;2022-05-02;52.38.198.132:443;0.00;........;1;2;0;TCP;192.168.209.130:37158;21:02:33;0
1436;84;1541;11592;2022-05-02;192.168.209.130:0.0;60.17;........;1;138;2;ICMP;10.0.0.1:0;21:50:34;0
1437;60;0;120;2022-05-02;52.85.218.93:443;0.00;........;1;2;0;TCP;192.168.209.130:37214;21:48:48;0
1438;84;1540;11592;2022-05-02;10.0.0.1:8.0;60.22;........;1;138;2;ICMP;192.168.209.130:0;21:53:51;0
1439;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:21:06;0
1440;84;1533;11424;2022-05-02;192.168.209.130:0.0;59.61;........;1;136;2;ICMP;10.0.0.1:0;21:19:31;0
1441;154;0;308;2022-05-02;10.0.0.1:54446;0.00;........;1;2;0;UDP;8.8.8.8:53;21:24:34;0
1442;84;1533;11424;2022-05-02;10.0.0.1:8.0;59.61;........;1;136;2;ICMP;192.168.209.130:0;21:19:33;0
1443;76;0;152;2022-05-02;91.189.89.199:123;0.00;........;1;2;0;UDP;10.0.0.1:50813;21:45:22;16
1444;84;1532;11256;2022-05-02;192.168.209.130:0.0;58.77;........;1;134;2;ICMP;10.0.0.1:0;21:05:45;0
1445;158;0;316;2022-05-02;10.0.0.1:40555;0.00;........;1;2;0;UDP;8.8.8.8:53;21:06:18;0
1446;66;1531;1196;2022-05-02;10.0.0.1:50858;6.25;........;1;18;2;UDP;172.217.170.174:443;21:17:22;0
1447;56;0;56;2022-05-02;192.168.209.130:5.0;0.00;........;1;1;0;ICMP;192.168.209.254:0;21:11:11;0
1448;117;1526;2578;2022-05-02;52.85.218.46:443;13.51;........;1;22;1;TCP;192.168.209.130:52418;21:30:57;0
1449;149;0;298;2022-05-02;10.0.0.1:59126;0.00;........;1;2;0;UDP;8.8.8.8:53;21:27:53;0
1450;84;1522;11340;2022-05-02;10.0.0.1:8.0;59.59;........;1;135;2;ICMP;192.168.209.130:0;21:05:46;0
1451;60;0;120;2022-05-02;52.85.218.93:443;0.00;........;1;2;0;TCP;192.168.209.130:37186;21:28:52;0
1452;67;1508;1352;2022-05-02;10.0.0.1:55398;7.17;........;1;20;2;TCP;172.217.170.206:443;21:05:23;0
1453;77;0;154;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:50578;21:13:10;0
1454;84;1503;11256;2022-05-02;192.168.209.130:0.0;59.91;........;1;134;2;ICMP;10.0.0.1:0;21:02:38;0
1455;138;0;276;2022-05-02;10.0.0.1:48701;0.00;........;1;2;0;UDP;8.8.8.8:53;21:12:08;0
1456;84;1502;11256;2022-05-02;10.0.0.1:8.0;59.92;........;1;134;2;ICMP;192.168.209.130:0;21:02:39;0
1457;68;0;136;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:55534;21:41:54;0
1458;344;1499;1376;2022-05-02;192.168.209.254:67;7.34;........;1;4;0;UDP;192.168.209.1:68;21:52:42;0
1459;72;0;144;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:54446;21:24:34;0
1460;66;1476;1192;2022-05-02;10.0.0.1:50858;6.46;........;1;18;2;UDP;172.217.170.174:443;21:13:18;0
1461;61;0;61;2022-05-02;224.0.0.252:5355;0.00;........;1;1;0;UDP;192.168.209.1:60898;21:29:35;0
1462;344;1475;1376;2022-05-02;192.168.209.254:67;7.46;........;1;4;0;UDP;192.168.209.1:68;21:21:47;0
1463;229;0;229;2022-05-02;192.168.209.255:138;0.00;........;1;1;0;UDP;192.168.209.1:138;21:49:46;0
1464;57;1463;1032;2022-05-02;34.117.237.239:443;5.64;........;1;18;3;TCP;10.0.0.1:59356;21:32:22;0
1465;149;0;298;2022-05-02;10.0.0.1:60471;0.00;........;1;2;0;UDP;8.8.8.8:53;21:41:54;0
1466;84;1442;10752;2022-05-02;192.168.209.130:0.0;59.62;........;1;128;2;ICMP;10.0.0.1:0;21:11:02;0
1467;76;0;152;2022-05-02;10.0.0.1:34931;0.00;........;1;2;0;UDP;91.189.89.199:123;21:11:13;0
1468;84;1442;10752;2022-05-02;10.0.0.1:8.0;59.62;........;1;128;2;ICMP;192.168.209.130:0;21:11:04;0
1469;118;0;236;2022-05-02;10.0.0.1:55540;0.00;........;1;2;0;UDP;8.8.8.8:53;21:47:20;0
1470;84;1430;10584;2022-05-02;10.0.0.1:8.0;59.20;........;1;126;2;ICMP;192.168.209.130:0;21:27:48;0
1471;136;0;272;2022-05-02;10.0.0.1:38935;0.00;........;1;2;0;UDP;8.8.8.8:53;21:10:53;0
1472;84;1430;10584;2022-05-02;192.168.209.130:0.0;59.20;........;1;126;2;ICMP;10.0.0.1:0;21:27:46;0
1473;60;0;120;2022-05-02;52.85.218.93:443;0.00;........;1;2;0;TCP;192.168.209.130:37168;21:14:00;0
1474;84;1423;10584;2022-05-02;192.168.209.130:0.0;59.48;........;1;126;2;ICMP;10.0.0.1:0;21:07:55;0
1475;60;0;120;2022-05-02;34.117.237.239:443;0.00;........;1;2;0;TCP;192.168.209.130:44674;21:52:56;0
1476;70;1422;1128;2022-05-02;10.0.0.1:50858;6.34;........;1;16;2;UDP;172.217.170.174:443;21:24:34;0
1477;164;0;328;2022-05-02;10.0.0.1:47575;0.00;........;1;2;0;UDP;8.8.8.8:53;21:17:53;0
1478;84;1420;10584;2022-05-02;10.0.0.1:8.0;59.62;........;1;126;2;ICMP;192.168.209.130:0;21:07:56;0
1479;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:47498;21:04:23;0
1480;70;1418;1272;2022-05-02;10.0.0.1:55398;7.17;........;1;18;2;TCP;172.217.170.206:443;21:03:18;0
1481;147;0;294;2022-05-02;10.0.0.1:54990;0.00;........;1;2;0;UDP;8.8.8.8:53;21:14:12;0
1482;67;1404;1086;2022-05-02;10.0.0.1:50858;6.19;........;1;16;2;UDP;172.217.170.174:443;21:19:23;0
1483;85;0;170;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:42164;21:50:45;0
1484;67;1402;1084;2022-05-02;10.0.0.1:50858;6.18;........;1;16;2;UDP;172.217.170.174:443;21:15:14;0
1485;85;0;170;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:38956;21:31:55;0
1486;344;1371;1376;2022-05-02;192.168.209.254:67;8.03;........;1;4;0;UDP;192.168.209.1:68;21:16:46;0
1487;84;0;168;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:33185;21:45:59;0
1488;344;1370;1376;2022-05-02;192.168.209.254:67;8.03;........;1;4;0;UDP;192.168.209.1:68;21:26:24;0
1489;57;0;230;2022-05-02;34.216.199.145:443;0.00;........;1;4;0;TCP;10.0.0.1:33844;21:11:18;0
1490;84;1347;10080;2022-05-02;192.168.209.130:0.0;59.85;........;1;120;2;ICMP;10.0.0.1:0;21:06:50;0
1491;86;0;172;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:45472;21:48:57;0
1492;84;1345;10080;2022-05-02;10.0.0.1:8.0;59.94;........;1;120;2;ICMP;192.168.209.130:0;21:06:51;0
1493;88;0;176;2022-05-02;10.0.0.1:41742;0.00;........;1;2;0;UDP;8.8.8.8:53;21:52:12;0
1494;84;1345;10080;2022-05-02;10.0.0.1:8.0;59.95;........;1;120;2;ICMP;192.168.209.130:0;21:01:36;0
1495;169;0;169;2022-05-02;224.0.0.251:5353;0.00;........;1;1;0;UDP;192.168.209.130:5353;21:48:48;0
1496;84;1345;10080;2022-05-02;192.168.209.130:0.0;59.95;........;1;120;2;ICMP;10.0.0.1:0;21:20:36;0
1497;68;0;136;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:41729;21:41:54;0
1498;84;1345;10080;2022-05-02;10.0.0.1:8.0;59.94;........;1;120;2;ICMP;192.168.209.130:0;21:18:31;0
1499;72;0;144;2022-05-02;8.8.8.8:53;0.00;........;1;2;0;UDP;10.0.0.1:57133;21:29:36;0
1500;84;1345;10080;2022-05-02;10.0.0.1:8.0;59.92;........;1;120;2;ICMP;192.168.209.130:0;21:16:27;0
1501;169;0;169;2022-05-02;224.0.0.251:5353;0.00;........;1;1;0;UDP;10.0.0.1:5353;21:52:56;0
